202, 405.760,  -30.363,   87.047,   32.110,  484.018,    6.157,   16.921,    6.430,  117.027,  10.7366
203, 406.160,  -32.104,   63.452,   34.722,  508.312,    2.448,    6.587,    2.593,   57.813,   6.0397
204, 406.560,  -57.825,  130.291,   62.741,  335.765,   38.707,   40.706,   39.035,  115.485,   6.3814
205, 406.960,    8.159,    5.058,    1.230,   73.709,    2.900,    1.458,    1.836,  130.042,  17.1317
206, 407.360,   90.441,   10.241,  -96.672,   15.353,  206.348,    4.674,  205.752,    6.686,   6.2043
207, 407.760,  -33.779,   64.119,   26.472,  389.260,    2.920,    6.623,    3.080,   52.468,   4.1898
208, 408.160,  -55.250,  119.356,   51.016,  224.610,   90.701,   63.627,   91.053,  132.704,   7.2271
209, 408.560,  110.809,   11.364, -114.286,   16.548,  239.925,    4.622,  239.397,    6.528,  10.5727
210, 408.960,   -7.942,   26.898,   -2.973,   35.241,  697.729,  333.496,  697.675, 1082.807,  12.9786
211, 409.360,  -47.010,   77.717,   34.764,  146.590,   47.266,   27.936,   47.560,   61.738,   6.5625
212, 409.760,   86.897,   10.085,  -95.003,   15.074,  203.111,    4.671,  202.533,    6.536,   6.2380
213, 410.160,  -36.867,   69.293,   27.033,  262.123,    6.125,    9.713,    6.343,   44.925,   3.7887
214, 410.560,  -64.531,  105.380,   57.670,  178.748,  113.962,   51.699,  114.295,   94.149,   6.0722
215, 410.960,   68.907,   10.391,  -75.449,   20.930,   38.484,    2.045,   37.968,    3.691,   6.1363
216, 411.360,  -38.734,   61.860,   24.661,  228.167,    5.293,    7.309,    5.481,   34.741,   4.3058
217, 411.760,  -28.305,   61.085,   20.411,  369.929,    3.141,    8.293,    3.310,   67.853,   4.8837
218, 412.160,  -32.622,   73.807,   28.320,  353.893,    5.101,   11.186,    5.329,   64.182,   7.2966
219, 412.560,  -50.611,  108.359,   47.536,  230.052,   46.064,   39.077,   46.377,   89.150,   5.9638
220, 412.960,   64.940,   10.563,  -68.461,   22.812,   31.543,    2.009,   31.003,    3.963,   6.3063
221, 413.360,    6.055,    4.010,  -19.615,  199.453,    1.599,    0.763,    0.681,   10.457,   8.9434
222, 413.760,    3.877,    4.436,  -17.317,  520.635,    1.493,    1.412,    0.512,   40.679,   8.7412
223, 414.160,  -30.109,   42.343,   10.566,  613.274,    1.091,    2.884,    1.043,  131.043,   4.4451
224, 414.560,  -32.365,   78.224,   26.261,  309.914,    7.552,   15.101,    7.817,   73.974,   7.1904
225, 414.960,   71.256,   10.633,  -76.048,   22.796,   34.661,    2.008,   34.086,    3.881,   9.5106
226, 415.360,    6.172,    4.873,  -16.836,  406.724,    1.601,    1.153,    0.584,   30.957,  11.3583
227, 415.760,    0.179,    2.300,  -16.652,  568.616,    1.051,    5.290,    0.491,   48.436,  10.7750
228, 416.160,   91.923,   10.867, -113.149,   17.205,  115.172,    3.122,  114.709,    4.023,   4.1450
229,   0.000,  -74.281,   50.635,   60.079,   73.427,  159.907,   22.095,  160.095,   34.464,   5.5579
230,   3.721,  -52.214,   64.778,   39.064,  108.506,   65.889,   23.736,   66.130,   44.830,   5.7228
231,   3.725,  -31.222,   60.788,   21.438,  266.836,    3.994,    7.787,    4.167,   42.319,   5.6870
232,   3.729,   63.040,    9.980,  -69.864,   19.713,   41.043,    2.202,   40.520,    3.916,   5.4062
233,   3.733,  -29.195,   36.348,   19.643, 1011.121,    0.771,    1.960,    0.642,  120.586,   3.2691
234,   3.737,  -31.556,   79.221,   34.273,  444.216,    4.539,   11.599,    4.759,   72.214,   7.7315
235,   3.741,  -27.401,   66.806,   28.282,  534.854,    3.043,    9.803,    3.229,   95.310,   6.6879
236,   3.745,  -29.680,   74.960,   24.497,  428.926,    6.149,   16.498,    6.463,  132.150,  13.8787
237,   3.749,  -82.695,  115.726,   74.240,  217.855,  114.236,   52.311,  114.701,  110.839,  13.2369
238,   3.753,    5.068,    4.317,   -1.101,   72.773,    3.615,    2.180,    2.253,  182.615,  32.6894
239,   3.757,  110.300,   10.773, -118.865,   17.305,  131.712,    3.041,  131.131,    4.544,  10.2137
240,   3.761,   -6.806,   30.740,   -5.847,   34.534, 9802.768, 2623.664, 9802.759, 3317.100,  18.6710
241,   3.765,  -25.880,   46.903,   19.876, 1818.767,    1.058,    3.901,    0.989,  544.324,   5.9972
242,   3.769,    2.387,    3.431,   10.016, 2039.309,    1.213,    1.084,    0.373,  671.633,   5.7020
243,   3.773,  -23.110,  138.840,   30.118,  657.886,   10.082,   41.526,   10.268,  270.399,   1.8603
244,   3.777,   14.416,    9.697,   -4.264,  253.622,    0.698,    0.739,    0.383,   34.747,   1.8839
245,   3.781,   16.334,   53.867,  -13.563,   58.137, 11584.264, 1479.050, 11584.376, 1868.593,   1.5196
246,   3.785,   27.249,   61.010,  -16.275,  303.279,    2.715,    6.624,    2.845,   49.146,   3.0533
247,   3.789,   52.313,   88.881,  -36.722,  140.074,  166.644,   69.108,  167.031,  141.346,   8.3622
248,   3.793,   39.728,   66.457,  -19.117,   92.059,  391.222,  114.450,  391.598,  293.779,  11.4628
249,   3.797,   63.096,   67.834,  -41.275,   94.690,  327.226,   63.036,  327.565,  119.853,   8.2567
250,   3.801,   58.572,   69.831,  -42.320,  165.069,   18.648,   11.452,   18.912,   31.074,   5.1865
251,   3.805,   91.944,   22.275,  -87.108,   12.911,   68.795,    4.482,   69.178,    2.883,   3.9400
